method,suite,setting,pair,aggregation,metric,mean_of_seed_split_means,seed_std,pooled_split_std,num_seeds,num_runs
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_mixed_c2_to_c3,subject_macro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_mixed_c3_to_c2,query_micro,mAP,0.9991874998807907,0.0,0.0011110244329323744,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_mixed_c3_to_c2,query_micro,rank1,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_mixed_c3_to_c2,query_micro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_mixed_c3_to_c2,subject_macro,mAP,0.9991874998807907,0.0,0.0011110244329323744,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_mixed_c3_to_c2,subject_macro,rank1,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_mixed_c3_to_c2,subject_macro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_query_micro_overall,query_micro,mAP,0.8344371154774464,0.0,0.042220931214458385,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_query_micro_overall,query_micro,rank1,0.8132830882939833,0.0,0.07094609143693405,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_query_micro_overall,query_micro,rank5,0.910802636900106,0.0,0.05233898210668919,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_query_micro_overall,subject_macro,mAP,0.8847879448248339,0.0,0.032036043509129516,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_query_micro_overall,subject_macro,rank1,0.8828904450669157,0.0,0.04100722039611465,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,test_query_micro_overall,subject_macro,rank5,0.9419854445481896,0.0,0.025793084973618968,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val,query_micro,mAP,0.9963494898080827,0.0,0.007301020383834844,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val,query_micro,rank1,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val,query_micro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val,subject_macro,mAP,0.9963494898080827,0.0,0.007301020383834844,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val,subject_macro,rank1,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val,subject_macro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val_c2_to_c3,query_micro,mAP,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val_c2_to_c3,query_micro,rank1,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val_c2_to_c3,query_micro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val_c2_to_c3,subject_macro,mAP,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val_c2_to_c3,subject_macro,rank1,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val_c2_to_c3,subject_macro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val_c3_to_c2,query_micro,mAP,0.9973214286565781,0.0,0.0053571426868438635,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val_c3_to_c2,query_micro,rank1,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val_c3_to_c2,query_micro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val_c3_to_c2,subject_macro,mAP,0.9973214286565781,0.0,0.0053571426868438635,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val_c3_to_c2,subject_macro,rank1,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len30_c2c3_full,val_c3_to_c2,subject_macro,rank5,1.0,0.0,0.0,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,query_micro,mAP,0.6578163170702843,0.0,0.06097153846131153,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,query_micro,rank1,0.6234192037470725,0.0,0.10057068864751528,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,query_micro,rank5,0.8088992974238876,0.0,0.08286030683839246,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,subject_macro,mAP,0.6452318200012449,0.0,0.06181952466987804,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,subject_macro,rank1,0.6046752853482413,0.0,0.10271043612234373,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,diagnostic_fixed5_only_to_special,subject_macro,rank5,0.7929153039832285,0.0,0.0809227058295945,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_all_personal,query_micro,mAP,0.944151839474298,0.0,0.023332741157061746,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_all_personal,query_micro,rank1,0.95428556263399,0.0,0.03421024091801108,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_all_personal,query_micro,rank5,0.9980197534495012,0.0,0.0024253463377433976,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_all_personal,subject_macro,mAP,0.944492746160617,0.0,0.022732005998482654,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_all_personal,subject_macro,rank1,0.9548412698412697,0.0,0.033563866460394956,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_all_personal,subject_macro,rank5,0.9980476190476191,0.0,0.00239235365468202,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,query_micro,mAP,0.6136861210248032,0.0,0.10759455341453257,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,query_micro,rank1,0.5845410628019324,0.0,0.14330818332552006,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,query_micro,rank5,0.8067632850241546,0.0,0.1314151739974439,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,subject_macro,mAP,0.6177492778993046,0.0,0.1048051262649042,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,subject_macro,rank1,0.5907454931071049,0.0,0.13932073333656403,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_c4c5_normal,subject_macro,rank5,0.8122852598091198,0.0,0.126642758899421,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_c7,query_micro,mAP,0.5914493829756975,0.0,0.03245556101137328,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_c7,query_micro,rank1,0.6171428571428571,0.0,0.06398341621873914,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_c7,query_micro,rank5,0.8128571428571428,0.0,0.04318918987951705,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_c7,subject_macro,mAP,0.5183638081637522,0.0,0.052019118405414976,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_c7,subject_macro,rank1,0.5141666666666667,0.0,0.11399774607908313,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_c7,subject_macro,rank5,0.6908333333333333,0.0,0.06508007887723144,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_to_personal,query_micro,mAP,0.9527275374030122,0.0,0.04645754822595014,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_to_personal,query_micro,rank1,0.9564356435643564,0.0,0.06819475389197056,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_to_personal,query_micro,rank5,0.998019801980198,0.0,0.003960396039603964,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_to_personal,subject_macro,mAP,0.9537240926992325,0.0,0.04508297378894538,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_to_personal,subject_macro,rank1,0.9579047619047619,0.0,0.0655308689441892,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_to_personal,subject_macro,rank5,0.9980952380952381,0.0,0.003809523809523796,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_to_special,query_micro,mAP,0.607994986238259,0.0,0.07272952280502365,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_to_special,query_micro,rank1,0.5882903981264637,0.0,0.11309705497170261,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_to_special,query_micro,rank5,0.7967213114754099,0.0,0.08556698929329841,1,5
official_code_lidargaitpp,clip_length,len4_c2c3_full,test_fixed5_to_special,subject_macro,mAP,0.5950262002388709,0.0,0.07280225644625653,1,5
